Words, Inverted Index ,,,,,,,,,,,,,,,,,,,,,,,,,
nigh,1,,,,,,,,,,,,,,,,,,,,,,,,,
draw,32,1,36,,,,,,,,,,,,,,,,,,,,,,,
keenly,1,,,,,,,,,,,,,,,,,,,,,,,,,
epi,1,,,,,,,,,,,,,,,,,,,,,,,,,
knelt,1,,,,,,,,,,,,,,,,,,,,,,,,,
perils,1,,,,,,,,,,,,,,,,,,,,,,,,,
glitter,1,,,,,,,,,,,,,,,,,,,,,,,,,
afraid,48,1,,,,,,,,,,,,,,,,,,,,,,,,
burrow,1,,,,,,,,,,,,,,,,,,,,,,,,,
morrow,1,29,,,,,,,,,,,,,,,,,,,,,,,,
ely,1,28,,,,,,,,,,,,,,,,,,,,,,,,
remember,1,33,35,37,30,,,,,,,,,,,,,,,,,,,,,
recognize,1,,,,,,,,,,,,,,,,,,,,,,,,,
dread,1,,,,,,,,,,,,,,,,,,,,,,,,,
spoil,1,,,,,,,,,,,,,,,,,,,,,,,,,
pan,1,,,,,,,,,,,,,,,,,,,,,,,,,
skin,1,,,,,,,,,,,,,,,,,,,,,,,,,
hair,1,,,,,,,,,,,,,,,,,,,,,,,,,
fill,1,45,33,,,,,,,,,,,,,,,,,,,,,,,
valley,1,,,,,,,,,,,,,,,,,,,,,,,,,
zephyr,1,30,,,,,,,,,,,,,,,,,,,,,,,,
pipe,1,25,,,,,,,,,,,,,,,,,,,,,,,,
height,1,,,,,,,,,,,,,,,,,,,,,,,,,
country,32,1,,,,,,,,,,,,,,,,,,,,,,,,
smoke,1,,,,,,,,,,,,,,,,,,,,,,,,,
roof,1,33,,,,,,,,,,,,,,,,,,,,,,,,
stamp,1,,,,,,,,,,,,,,,,,,,,,,,,,
hoof,1,28,,,,,,,,,,,,,,,,,,,,,,,,
peace,1,,,,,,,,,,,,,,,,,,,,,,,,,
feed,1,,,,,,,,,,,,,,,,,,,,,,,,,
salt,1,,,,,,,,,,,,,,,,,,,,,,,,,
steer,1,,,,,,,,,,,,,,,,,,,,,,,,,
homespun,1,,,,,,,,,,,,,,,,,,,,,,,,,
click,1,,,,,,,,,,,,,,,,,,,,,,,,,
toss,1,50,27,30,,,,,,,,,,,,,,,,,,,,,,
hard,1,49,,,,,,,,,,,,,,,,,,,,,,,,
teach,1,,,,,,,,,,,,,,,,,,,,,,,,,
world,1,39,25,28,31,,,,,,,,,,,,,,,,,,,,,
reach,1,,,,,,,,,,,,,,,,,,,,,,,,,
sylvan,1,,,,,,,,,,,,,,,,,,,,,,,,,
sign,1,,,,,,,,,,,,,,,,,,,,,,,,,
jay,1,,,,,,,,,,,,,,,,,,,,,,,,,
speech,32,1,,,,,,,,,,,,,,,,,,,,,,,,
music,1,,,,,,,,,,,,,,,,,,,,,,,,,
less,1,36,49,50,28,29,31,,,,,,,,,,,,,,,,,,,
power,1,43,,,,,,,,,,,,,,,,,,,,,,,,
stir,1,27,,,,,,,,,,,,,,,,,,,,,,,,
fruit,1,42,29,,,,,,,,,,,,,,,,,,,,,,,
frail,1,,,,,,,,,,,,,,,,,,,,,,,,,
cluster,1,29,,,,,,,,,,,,,,,,,,,,,,,,
aimless,1,,,,,,,,,,,,,,,,,,,,,,,,,
pagan,1,,,,,,,,,,,,,,,,,,,,,,,,,
mirth,1,,,,,,,,,,,,,,,,,,,,,,,,,
term,1,,,,,,,,,,,,,,,,,,,,,,,,,
travel,1,31,,,,,,,,,,,,,,,,,,,,,,,,
joy,1,50,,,,,,,,,,,,,,,,,,,,,,,,
demon,1,26,,,,,,,,,,,,,,,,,,,,,,,,
hunt,1,,,,,,,,,,,,,,,,,,,,,,,,,
fail,1,,,,,,,,,,,,,,,,,,,,,,,,,
heardóal,1,,,,,,,,,,,,,,,,,,,,,,,,,
instead,1,47,,,,,,,,,,,,,,,,,,,,,,,,
mock,1,47,,,,,,,,,,,,,,,,,,,,,,,,
utterly,1,,,,,,,,,,,,,,,,,,,,,,,,,
are,1,,,,,,,,,,,,,,,,,,,,,,,,,
allow,1,,,,,,,,,,,,,,,,,,,,,,,,,
laugh,1,26,49,,,,,,,,,,,,,,,,,,,,,,,
brush,1,,,,,,,,,,,,,,,,,,,,,,,,,
dirt,1,,,,,,,,,,,,,,,,,,,,,,,,,
mean,32,1,50,41,,,,,,,,,,,,,,,,,,,,,,
fool,1,42,,,,,,,,,,,,,,,,,,,,,,,,
catch,1,35,,,,,,,,,,,,,,,,,,,,,,,,
check,1,,,,,,,,,,,,,,,,,,,,,,,,,
pretend,1,,,,,,,,,,,,,,,,,,,,,,,,,
thereof,1,,,,,,,,,,,,,,,,,,,,,,,,,
loss,1,33,,,,,,,,,,,,,,,,,,,,,,,,
marsh,1,,,,,,,,,,,,,,,,,,,,,,,,,
resume,1,,,,,,,,,,,,,,,,,,,,,,,,,
early,40,1,38,,,,,,,,,,,,,,,,,,,,,,,
storm,1,28,,,,,,,,,,,,,,,,,,,,,,,,
cloud,1,50,,,,,,,,,,,,,,,,,,,,,,,,
forlorn,1,,,,,,,,,,,,,,,,,,,,,,,,,
myriads,1,,,,,,,,,,,,,,,,,,,,,,,,,
quart,1,,,,,,,,,,,,,,,,,,,,,,,,,
lift,1,,,,,,,,,,,,,,,,,,,,,,,,,
print,1,34,39,,,,,,,,,,,,,,,,,,,,,,,
roadside,1,,,,,,,,,,,,,,,,,,,,,,,,,
wet,1,28,44,,,,,,,,,,,,,,,,,,,,,,,
expend,1,,,,,,,,,,,,,,,,,,,,,,,,,
themselves,1,45,,,,,,,,,,,,,,,,,,,,,,,,
tear,1,,,,,,,,,,,,,,,,,,,,,,,,,
despair,1,,,,,,,,,,,,,,,,,,,,,,,,,
numberless,1,,,,,,,,,,,,,,,,,,,,,,,,,
although,1,,,,,,,,,,,,,,,,,,,,,,,,,
vasili,1,,,,,,,,,,,,,,,,,,,,,,,,,
gale,1,,,,,,,,,,,,,,,,,,,,,,,,,
org,1,,,,,,,,,,,,,,,,,,,,,,,,,
bruit,1,,,,,,,,,,,,,,,,,,,,,,,,,
shallow,1,,,,,,,,,,,,,,,,,,,,,,,,,
water,1,37,,,,,,,,,,,,,,,,,,,,,,,,
afloat,1,,,,,,,,,,,,,,,,,,,,,,,,,
gown,1,,,,,,,,,,,,,,,,,,,,,,,,,
shod,1,,,,,,,,,,,,,,,,,,,,,,,,,
brooch,1,,,,,,,,,,,,,,,,,,,,,,,,,
breast,1,44,45,,,,,,,,,,,,,,,,,,,,,,,
goldenrod,1,,,,,,,,,,,,,,,,,,,,,,,,,
helm,1,,,,,,,,,,,,,,,,,,,,,,,,,
swell,1,,,,,,,,,,,,,,,,,,,,,,,,,
sea,1,,,,,,,,,,,,,,,,,,,,,,,,,
return,1,46,,,,,,,,,,,,,,,,,,,,,,,,
ancient,1,,,,,,,,,,,,,,,,,,,,,,,,,
shell,1,,,,,,,,,,,,,,,,,,,,,,,,,
fera,1,,,,,,,,,,,,,,,,,,,,,,,,,
again,1,,,,,,,,,,,,,,,,,,,,,,,,,
rout,1,,,,,,,,,,,,,,,,,,,,,,,,,
doctor,1,29,,,,,,,,,,,,,,,,,,,,,,,,
mild,1,29,,,,,,,,,,,,,,,,,,,,,,,,
risen,1,,,,,,,,,,,,,,,,,,,,,,,,,
wast,1,,,,,,,,,,,,,,,,,,,,,,,,,
crow,1,,,,,,,,,,,,,,,,,,,,,,,,,
form,1,,,,,,,,,,,,,,,,,,,,,,,,,
brief,1,,,,,,,,,,,,,,,,,,,,,,,,,
over,1,,,,,,,,,,,,,,,,,,,,,,,,,
begun,1,29,,,,,,,,,,,,,,,,,,,,,,,,
rule,1,,,,,,,,,,,,,,,,,,,,,,,,,
release,1,,,,,,,,,,,,,,,,,,,,,,,,,
retard,1,,,,,,,,,,,,,,,,,,,,,,,,,
gentle,1,30,,,,,,,,,,,,,,,,,,,,,,,,
merchant,1,,,,,,,,,,,,,,,,,,,,,,,,,
amethyst,1,,,,,,,,,,,,,,,,,,,,,,,,,
sake,1,29,,,,,,,,,,,,,,,,,,,,,,,,
already,1,,,,,,,,,,,,,,,,,,,,,,,,,
lost,1,,,,,,,,,,,,,,,,,,,,,,,,,
thine,1,,,,,,,,,,,,,,,,,,,,,,,,,
fond,1,30,,,,,,,,,,,,,,,,,,,,,,,,
taft,1,,,,,,,,,,,,,,,,,,,,,,,,,
assault,1,,,,,,,,,,,,,,,,,,,,,,,,,
fright,1,,,,,,,,,,,,,,,,,,,,,,,,,
thee,1,30,,,,,,,,,,,,,,,,,,,,,,,,
oft,48,1,,,,,,,,,,,,,,,,,,,,,,,,
flee,1,,,,,,,,,,,,,,,,,,,,,,,,,
mourn,1,,,,,,,,,,,,,,,,,,,,,,,,,
shut,1,39,,,,,,,,,,,,,,,,,,,,,,,,
river,1,,,,,,,,,,,,,,,,,,,,,,,,,
forever,1,,,,,,,,,,,,,,,,,,,,,,,,,
since,1,43,,,,,,,,,,,,,,,,,,,,,,,,
glance,1,,,,,,,,,,,,,,,,,,,,,,,,,
dazed,1,,,,,,,,,,,,,,,,,,,,,,,,,
dalliance,1,,,,,,,,,,,,,,,,,,,,,,,,,
precipice,1,,,,,,,,,,,,,,,,,,,,,,,,,
limp,1,,,,,,,,,,,,,,,,,,,,,,,,,
wreath,1,,,,,,,,,,,,,,,,,,,,,,,,,
dance,1,,,,,,,,,,,,,,,,,,,,,,,,,
soft,40,1,,,,,,,,,,,,,,,,,,,,,,,,
regret,1,,,,,,,,,,,,,,,,,,,,,,,,,
thou,1,30,,,,,,,,,,,,,,,,,,,,,,,,
didst,1,,,,,,,,,,,,,,,,,,,,,,,,,
trotter,1,,,,,,,,,,,,,,,,,,,,,,,,,
wander,1,43,,,,,,,,,,,,,,,,,,,,,,,,
high,1,,,,,,,,,,,,,,,,,,,,,,,,,
great,48,1,36,,,,,,,,,,,,,,,,,,,,,,,
careless,1,,,,,,,,,,,,,,,,,,,,,,,,,
clasp,1,,,,,,,,,,,,,,,,,,,,,,,,,
fear,32,1,43,39,,,,,,,,,,,,,,,,,,,,,,
snatch,1,,,,,,,,,,,,,,,,,,,,,,,,,
eager,1,,,,,,,,,,,,,,,,,,,,,,,,,
urgent,1,,,,,,,,,,,,,,,,,,,,,,,,,
conspiracy,1,,,,,,,,,,,,,,,,,,,,,,,,,
rife,1,,,,,,,,,,,,,,,,,,,,,,,,,
languor,1,,,,,,,,,,,,,,,,,,,,,,,,,
surg,1,,,,,,,,,,,,,,,,,,,,,,,,,
dizzy,1,,,,,,,,,,,,,,,,,,,,,,,,,
three,32,1,,,,,,,,,,,,,,,,,,,,,,,,
gem,1,,,,,,,,,,,,,,,,,,,,,,,,,
wand,1,,,,,,,,,,,,,,,,,,,,,,,,,
distraught,1,,,,,,,,,,,,,,,,,,,,,,,,,
sidelong,1,,,,,,,,,,,,,,,,,,,,,,,,,
cheek,1,,,,,,,,,,,,,,,,,,,,,,,,,
reckless,1,50,,,,,,,,,,,,,,,,,,,,,,,,
touch,1,,,,,,,,,,,,,,,,,,,,,,,,,
eat,1,42,,,,,,,,,,,,,,,,,,,,,,,,
went,1,,,,,,,,,,,,,,,,,,,,,,,,,
climb,32,1,43,,,,,,,,,,,,,,,,,,,,,,,
descend,1,,,,,,,,,,,,,,,,,,,,,,,,,
oak,1,,,,,,,,,,,,,,,,,,,,,,,,,
scrape,1,,,,,,,,,,,,,,,,,,,,,,,,,
crust,1,,,,,,,,,,,,,,,,,,,,,,,,,
muddy,1,,,,,,,,,,,,,,,,,,,,,,,,,
longer,1,,,,,,,,,,,,,,,,,,,,,,,,,
hither,1,,,,,,,,,,,,,,,,,,,,,,,,,
thither,1,,,,,,,,,,,,,,,,,,,,,,,,,
witch,1,,,,,,,,,,,,,,,,,,,,,,,,,
hazel,1,,,,,,,,,,,,,,,,,,,,,,,,,
foot,32,1,50,41,,,,,,,,,,,,,,,,,,,,,,
whither,1,,,,,,,,,,,,,,,,,,,,,,,,,
treason,1,,,,,,,,,,,,,,,,,,,,,,,,,
yield,1,,,,,,,,,,,,,,,,,,,,,,,,,
accept,1,31,,,,,,,,,,,,,,,,,,,,,,,,
season,1,,,,,,,,,,,,,,,,,,,,,,,,,
city,32,1,,,,,,,,,,,,,,,,,,,,,,,,
foliage,1,37,,,,,,,,,,,,,,,,,,,,,,,,
drive,1,35,45,,,,,,,,,,,,,,,,,,,,,,,
wait,1,,,,,,,,,,,,,,,,,,,,,,,,,
button,1,,,,,,,,,,,,,,,,,,,,,,,,,
coat,1,43,,,,,,,,,,,,,,,,,,,,,,,,
christmas,32,1,,,,,,,,,,,,,,,,,,,,,,,,
sell,32,1,,,,,,,,,,,,,,,,,,,,,,,,
fir,1,,,,,,,,,,,,,,,,,,,,,,,,,
balsam,1,,,,,,,,,,,,,,,,,,,,,,,,,
church,1,,,,,,,,,,,,,,,,,,,,,,,,,
spire,1,,,,,,,,,,,,,,,,,,,,,,,,,
hadn,1,,,,,,,,,,,,,,,,,,,,,,,,,
tempt,1,,,,,,,,,,,,,,,,,,,,,,,,,
car,1,,,,,,,,,,,,,,,,,,,,,,,,,
ind,32,1,,,,,,,,,,,,,,,,,,,,,,,,
except,1,,,,,,,,,,,,,,,,,,,,,,,,,
refuse,1,,,,,,,,,,,,,,,,,,,,,,,,,
profit,1,,,,,,,,,,,,,,,,,,,,,,,,,
growth,1,,,,,,,,,,,,,,,,,,,,,,,,,
market,1,,,,,,,,,,,,,,,,,,,,,,,,,
all,1,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,,,,,,,,,,,,,,,,,,,,,,,,,
courtesy,1,,,,,,,,,,,,,,,,,,,,,,,,,
short,1,,,,,,,,,,,,,,,,,,,,,,,,,
hope,1,,,,,,,,,,,,,,,,,,,,,,,,,
mine,1,,,,,,,,,,,,,,,,,,,,,,,,,
there,1,34,,,,,,,,,,,,,,,,,,,,,,,,
agent,1,43,,,,,,,,,,,,,,,,,,,,,,,,
î,32,1,35,43,,,,,,,,,,,,,,,,,,,,,,
i,1,35,,,,,,,,,,,,,,,,,,,,,,,,
cut,1,44,49,,,,,,,,,,,,,,,,,,,,,,,
you,1,43,,,,,,,,,,,,,,,,,,,,,,,,
dont,1,35,41,,,,,,,,,,,,,,,,,,,,,,,
expect,1,,,,,,,,,,,,,,,,,,,,,,,,,
ism,1,43,,,,,,,,,,,,,,,,,,,,,,,,
clump,1,33,,,,,,,,,,,,,,,,,,,,,,,,
solitary,1,,,,,,,,,,,,,,,,,,,,,,,,,
latter,1,,,,,,,,,,,,,,,,,,,,,,,,,
nod,1,,,,,,,,,,,,,,,,,,,,,,,,,
eyes,1,,,,,,,,,,,,,,,,,,,,,,,,,
lovely,1,,,,,,,,,,,,,,,,,,,,,,,,,
buyers,1,,,,,,,,,,,,,,,,,,,,,,,,,
modern,1,,,,,,,,,,,,,,,,,,,,,,,,,
that,1,,,,,,,,,,,,,,,,,,,,,,,,,
south,1,,,,,,,,,,,,,,,,,,,,,,,,,
north,1,,,,,,,,,,,,,,,,,,,,,,,,,
a,32,1,33,,,,,,,,,,,,,,,,,,,,,,,
apiece,32,1,,,,,,,,,,,,,,,,,,,,,,,,
soften,1,,,,,,,,,,,,,,,,,,,,,,,,,
thirty,32,1,,,,,,,,,,,,,,,,,,,,,,,,
dollar,32,1,,,,,,,,,,,,,,,,,,,,,,,,
certain,1,,,,,,,,,,,,,,,,,,,,,,,,,
cent,32,1,,,,,,,,,,,,,,,,,,,,,,,,
figure,1,36,,,,,,,,,,,,,,,,,,,,,,,,
13,1,,,,,,,,,,,,,,,,,,,,,,,,,
write,1,,,,,,,,,,,,,,,,,,,,,,,,,
pay,1,,,,,,,,,,,,,,,,,,,,,,,,,
regular,1,,,,,,,,,,,,,,,,,,,,,,,,,
vestry,1,,,,,,,,,,,,,,,,,,,,,,,,,
sunday,1,,,,,,,,,,,,,,,,,,,,,,,,,
school,1,,,,,,,,,,,,,,,,,,,,,,,,,
didn,1,35,47,,,,,,,,,,,,,,,,,,,,,,,
couldn,1,,,,,,,,,,,,,,,,,,,,,,,,,
letter,1,,,,,,,,,,,,,,,,,,,,,,,,,
canst,1,33,,,,,,,,,,,,,,,,,,,,,,,,
send,1,,,,,,,,,,,,,,,,,,,,,,,,,
therewith,1,,,,,,,,,,,,,,,,,,,,,,,,,
merry,1,,,,,,,,,,,,,,,,,,,,,,,,,
darkly,1,,,,,,,,,,,,,,,,,,,,,,,,,
thin,1,,,,,,,,,,,,,,,,,,,,,,,,,
empty,1,,,,,,,,,,,,,,,,,,,,,,,,,
gaze,1,,,,,,,,,,,,,,,,,,,,,,,,,
lamp,1,46,,,,,,,,,,,,,,,,,,,,,,,,
tilt,1,,,,,,,,,,,,,,,,,,,,,,,,,
creak,1,,,,,,,,,,,,,,,,,,,,,,,,,
barrel,1,,,,,,,,,,,,,,,,,,,,,,,,,
familiar,1,,,,,,,,,,,,,,,,,,,,,,,,,
roar,1,,,,,,,,,,,,,,,,,,,,,,,,,
crack,1,,,,,,,,,,,,,,,,,,,,,,,,,
branch,1,,,,,,,,,,,,,,,,,,,,,,,,,
common,1,,,,,,,,,,,,,,,,,,,,,,,,,
beat,1,43,49,,,,,,,,,,,,,,,,,,,,,,,
box,1,,,,,,,,,,,,,,,,,,,,,,,,,
quiet,1,,,,,,,,,,,,,,,,,,,,,,,,,
consigne,1,,,,,,,,,,,,,,,,,,,,,,,,,
better,1,,,,,,,,,,,,,,,,,,,,,,,,,
ici,1,,,,,,,,,,,,,,,,,,,,,,,,,
log,1,,,,,,,,,,,,,,,,,,,,,,,,,
shift,1,33,,,,,,,,,,,,,,,,,,,,,,,,
jolt,1,,,,,,,,,,,,,,,,,,,,,,,,,
farm,1,,,,,,,,,,,,,,,,,,,,,,,,,
countryside,1,,,,,,,,,,,,,,,,,,,,,,,,,
it,1,,,,,,,,,,,,,,,,,,,,,,,,,
patch,1,,,,,,,,,,,,,,,,,,,,,,,,,
corner,1,,,,,,,,,,,,,,,,,,,,,,,,,
guess,1,,,,,,,,,,,,,,,,,,,,,,,,,
paper,1,37,,,,,,,,,,,,,,,,,,,,,,,,
speck,1,,,,,,,,,,,,,,,,,,,,,,,,,
grime,1,,,,,,,,,,,,,,,,,,,,,,,,,
overspread,1,,,,,,,,,,,,,,,,,,,,,,,,,
news,1,43,,,,,,,,,,,,,,,,,,,,,,,,
iv,1,,,,,,,,,,,,,,,,,,,,,,,,,
when,1,,,,,,,,,,,,,,,,,,,,,,,,,
have,1,,,,,,,,,,,,,,,,,,,,,,,,,
stalk,1,44,,,,,,,,,,,,,,,,,,,,,,,,
aloud,1,,,,,,,,,,,,,,,,,,,,,,,,,
gate,1,42,,,,,,,,,,,,,,,,,,,,,,,,
mingle,40,1,,,,,,,,,,,,,,,,,,,,,,,,
footprints,1,,,,,,,,,,,,,,,,,,,,,,,,,
paradol,1,,,,,,,,,,,,,,,,,,,,,,,,,
deep,1,,,,,,,,,,,,,,,,,,,,,,,,,
smile,1,47,,,,,,,,,,,,,,,,,,,,,,,,
prejudice,1,,,,,,,,,,,,,,,,,,,,,,,,,
afterward,1,,,,,,,,,,,,,,,,,,,,,,,,,
past,1,49,38,39,,,,,,,,,,,,,,,,,,,,,,
pas,1,,,,,,,,,,,,,,,,,,,,,,,,,
june,1,,,,,,,,,,,,,,,,,,,,,,,,,
rope,1,,,,,,,,,,,,,,,,,,,,,,,,,
underground,1,,,,,,,,,,,,,,,,,,,,,,,,,
breed,1,,,,,,,,,,,,,,,,,,,,,,,,,
month,1,,,,,,,,,,,,,,,,,,,,,,,,,
sleigh,1,,,,,,,,,,,,,,,,,,,,,,,,,
bell,1,,,,,,,,,,,,,,,,,,,,,,,,,
flourish,1,,,,,,,,,,,,,,,,,,,,,,,,,
bend,1,,,,,,,,,,,,,,,,,,,,,,,,,
sheet,1,,,,,,,,,,,,,,,,,,,,,,,,,
together,1,49,,,,,,,,,,,,,,,,,,,,,,,,
otherwher,1,,,,,,,,,,,,,,,,,,,,,,,,,
everyone,1,,,,,,,,,,,,,,,,,,,,,,,,,
solid,1,,,,,,,,,,,,,,,,,,,,,,,,,
trunk,1,,,,,,,,,,,,,,,,,,,,,,,,,
ten,1,,,,,,,,,,,,,,,,,,,,,,,,,
petal,40,1,,,,,,,,,,,,,,,,,,,,,,,,
pear,1,,,,,,,,,,,,,,,,,,,,,,,,,
cherry,1,,,,,,,,,,,,,,,,,,,,,,,,,
shower,1,,,,,,,,,,,,,,,,,,,,,,,,,
sunny,1,,,,,,,,,,,,,,,,,,,,,,,,,
overcast,1,,,,,,,,,,,,,,,,,,,,,,,,,
cease,1,,,,,,,,,,,,,,,,,,,,,,,,,
frame,1,,,,,,,,,,,,,,,,,,,,,,,,,
diminish,1,,,,,,,,,,,,,,,,,,,,,,,,,
cling,1,,,,,,,,,,,,,,,,,,,,,,,,,
pair,1,,,,,,,,,,,,,,,,,,,,,,,,,
turf,1,,,,,,,,,,,,,,,,,,,,,,,,,
strain,1,44,,,,,,,,,,,,,,,,,,,,,,,,
embrace,1,,,,,,,,,,,,,,,,,,,,,,,,,
ankle,1,,,,,,,,,,,,,,,,,,,,,,,,,
free,1,,,,,,,,,,,,,,,,,,,,,,,,,
interstellar,1,,,,,,,,,,,,,,,,,,,,,,,,,
siriusí,1,,,,,,,,,,,,,,,,,,,,,,,,,
disc,1,,,,,,,,,,,,,,,,,,,,,,,,,
retract,1,,,,,,,,,,,,,,,,,,,,,,,,,
plume,1,,,,,,,,,,,,,,,,,,,,,,,,,
thrill,1,,,,,,,,,,,,,,,,,,,,,,,,,
possess,1,,,,,,,,,,,,,,,,,,,,,,,,,
fare,1,,,,,,,,,,,,,,,,,,,,,,,,,
fuse,1,,,,,,,,,,,,,,,,,,,,,,,,,
fetch,1,,,,,,,,,,,,,,,,,,,,,,,,,
supper,1,,,,,,,,,,,,,,,,,,,,,,,,,
table,1,,,,,,,,,,,,,,,,,,,,,,,,,
apply,1,,,,,,,,,,,,,,,,,,,,,,,,,
bean,1,,,,,,,,,,,,,,,,,,,,,,,,,
wrinkle,1,,,,,,,,,,,,,,,,,,,,,,,,,
pea,1,,,,,,,,,,,,,,,,,,,,,,,,,
become,1,,,,,,,,,,,,,,,,,,,,,,,,,
slave,1,,,,,,,,,,,,,,,,,,,,,,,,,
springtime,1,,,,,,,,,,,,,,,,,,,,,,,,,
passion,1,,,,,,,,,,,,,,,,,,,,,,,,,
put,1,,,,,,,,,,,,,,,,,,,,,,,,,
seed,40,1,,,,,,,,,,,,,,,,,,,,,,,,
watch,1,50,47,,,,,,,,,,,,,,,,,,,,,,,
soil,1,,,,,,,,,,,,,,,,,,,,,,,,,
varnish,1,,,,,,,,,,,,,,,,,,,,,,,,,
sturdy,1,,,,,,,,,,,,,,,,,,,,,,,,,
arch,1,,,,,,,,,,,,,,,,,,,,,,,,,
shoulder,1,50,43,,,,,,,,,,,,,,,,,,,,,,,
shed,1,,,,,,,,,,,,,,,,,,,,,,,,,
club,1,,,,,,,,,,,,,,,,,,,,,,,,,
for,1,,,,,,,,,,,,,,,,,,,,,,,,,
haven,1,,,,,,,,,,,,,,,,,,,,,,,,,
ho,1,,,,,,,,,,,,,,,,,,,,,,,,,
mellow,1,,,,,,,,,,,,,,,,,,,,,,,,,
five,1,,,,,,,,,,,,,,,,,,,,,,,,,
plot,1,,,,,,,,,,,,,,,,,,,,,,,,,
friendly,1,,,,,,,,,,,,,,,,,,,,,,,,,
visit,1,44,,,,,,,,,,,,,,,,,,,,,,,,
cow,1,,,,,,,,,,,,,,,,,,,,,,,,,
builder,1,,,,,,,,,,,,,,,,,,,,,,,,,
fleck,1,,,,,,,,,,,,,,,,,,,,,,,,,
woman,1,,,,,,,,,,,,,,,,,,,,,,,,,
droop,1,,,,,,,,,,,,,,,,,,,,,,,,,
cider,1,,,,,,,,,,,,,,,,,,,,,,,,,
syrupy,1,,,,,,,,,,,,,,,,,,,,,,,,,
root,1,,,,,,,,,,,,,,,,,,,,,,,,,
sweeter,1,,,,,,,,,,,,,,,,,,,,,,,,,
windfall,1,,,,,,,,,,,,,,,,,,,,,,,,,
worm,1,,,,,,,,,,,,,,,,,,,,,,,,,
bite,1,,,,,,,,,,,,,,,,,,,,,,,,,
fellow,1,,,,,,,,,,,,,,,,,,,,,,,,,
knoll,1,,,,,,,,,,,,,,,,,,,,,,,,,
udder,1,,,,,,,,,,,,,,,,,,,,,,,,,
shrivels,1,,,,,,,,,,,,,,,,,,,,,,,,,
milk,1,,,,,,,,,,,,,,,,,,,,,,,,,
bleeder,1,,,,,,,,,,,,,,,,,,,,,,,,,
haze,1,,,,,,,,,,,,,,,,,,,,,,,,,
union,1,,,,,,,,,,,,,,,,,,,,,,,,,
swamp,1,,,,,,,,,,,,,,,,,,,,,,,,,
cedar,1,43,,,,,,,,,,,,,,,,,,,,,,,,
choke,1,,,,,,,,,,,,,,,,,,,,,,,,,
oil,1,,,,,,,,,,,,,,,,,,,,,,,,,
scurf,1,,,,,,,,,,,,,,,,,,,,,,,,,
sorry,1,,,,,,,,,,,,,,,,,,,,,,,,,
hook,1,,,,,,,,,,,,,,,,,,,,,,,,,
seat,1,,,,,,,,,,,,,,,,,,,,,,,,,
recurrent,1,,,,,,,,,,,,,,,,,,,,,,,,,
darkness,1,,,,,,,,,,,,,,,,,,,,,,,,,
halt,1,,,,,,,,,,,,,,,,,,,,,,,,,
tread,1,,,,,,,,,,,,,,,,,,,,,,,,,
post,1,,,,,,,,,,,,,,,,,,,,,,,,,
drag,1,,,,,,,,,,,,,,,,,,,,,,,,,
strand,1,,,,,,,,,,,,,,,,,,,,,,,,,
wire,1,,,,,,,,,,,,,,,,,,,,,,,,,
where,1,,,,,,,,,,,,,,,,,,,,,,,,,
nowadays,1,,,,,,,,,,,,,,,,,,,,,,,,,
your,1,,,,,,,,,,,,,,,,,,,,,,,,,
montreal,1,,,,,,,,,,,,,,,,,,,,,,,,,
anywhere,1,,,,,,,,,,,,,,,,,,,,,,,,,
arched,1,,,,,,,,,,,,,,,,,,,,,,,,,
calypso,1,,,,,,,,,,,,,,,,,,,,,,,,,
rent,1,,,,,,,,,,,,,,,,,,,,,,,,,
cobwebs,1,,,,,,,,,,,,,,,,,,,,,,,,,
diamond,1,,,,,,,,,,,,,,,,,,,,,,,,,
nest,1,45,,,,,,,,,,,,,,,,,,,,,,,,
stain,1,,,,,,,,,,,,,,,,,,,,,,,,,
human,1,,,,,,,,,,,,,,,,,,,,,,,,,
stricken,1,,,,,,,,,,,,,,,,,,,,,,,,,
hung,1,,,,,,,,,,,,,,,,,,,,,,,,,
butterfly,1,,,,,,,,,,,,,,,,,,,,,,,,,
dispossess,1,,,,,,,,,,,,,,,,,,,,,,,,,
stoop,1,,,,,,,,,,,,,,,,,,,,,,,,,
clung,1,,,,,,,,,,,,,,,,,,,,,,,,,
upland,1,,,,,,,,,,,,,,,,,,,,,,,,,
spread,1,,,,,,,,,,,,,,,,,,,,,,,,,
overnight,1,,,,,,,,,,,,,,,,,,,,,,,,,
twist,1,,,,,,,,,,,,,,,,,,,,,,,,,
mallein,1,,,,,,,,,,,,,,,,,,,,,,,,,
thread,1,49,,,,,,,,,,,,,,,,,,,,,,,,
sudden,1,,,,,,,,,,,,,,,,,,,,,,,,,
bullet,1,,,,,,,,,,,,,,,,,,,,,,,,,
indeed,1,,,,,,,,,,,,,,,,,,,,,,,,,
spider,1,,,,,,,,,,,,,,,,,,,,,,,,,
sullenly,1,,,,,,,,,,,,,,,,,,,,,,,,,
ought,1,,,,,,,,,,,,,,,,,,,,,,,,,
bye,1,,,,,,,,,,,,,,,,,,,,,,,,,
build,1,,,,,,,,,,,,,,,,,,,,,,,,,
sunlight,1,,,,,,,,,,,,,,,,,,,,,,,,,
lock,1,,,,,,,,,,,,,,,,,,,,,,,,,
